image_name,true_label,yolo_prediction,cogvlm_prediction,yolo_correct,cogvlm_correct
911004002311_20240409_0.jpg,0,未知,"(3, 0)",False,False
911003004004_20240429_4.jpg,0,未知,0,False,True
911083002358_20240609_2.jpg,0,未知,0,False,True
911069001005_20240521_1.jpg,0,未知,0,False,True
Dark_672_1.jpg,0,未知,2,False,False
911003004001_20240529_5.jpg,0,未知,0,False,True
OverExposure_261_3.jpg,0,未知,0,False,True
911004002271_20240614_1.jpg,0,未知,0,False,True
911083002358_20240729_0.jpg,0,未知,0,False,True
911003004004_20240421_5.jpg,0,未知,0,False,True
911004001006_20240425_0.jpg,0,未知,0,False,True
911004001022_20240404_2.jpg,0,未知,0,False,True
911004001028_20240504_1.jpg,0,未知,6,False,False
911004001190_20240405_023812000_0.jpg,0,未知,0,False,True
Dark_645_0.jpg,0,未知,0,False,True
911004001050_20240630_3.jpg,0,未知,0,False,True
911004002152_20240717_0.jpg,0,未知,0,False,True
911069001005_20240413_1.jpg,0,未知,0,False,True
911004002145_20240402_0.jpg,0,未知,"(3, 0)",False,False
Mist_487_0.jpg,0,未知,0,False,True
911003001015_20240408_1.jpg,0,未知,无法识别,False,False
911004001190_20240514_0.jpg,0,未知,0,False,True
911083003236_20240427_1.jpg,0,未知,0,False,True
911004001022_20240508_5.jpg,0,未知,0,False,True
911004002311_20240718_1.jpg,0,未知,8,False,False
911004001022_20240608_045218000_2.jpg,0,未知,0,False,True
Mist_654_6.jpg,0,未知,6,False,False
911079001111_20240722_4.jpg,0,未知,0,False,True
911003004003_20240714_0.jpg,0,未知,0,False,True
911004001028_20240418_3.jpg,0,0.0,6,False,False
911004001022_20240429_045218000_2.jpg,0,未知,9,False,False
911004002311_20240512_2.jpg,0,未知,"(1, 0)",False,False
911004001033_20240418_3.jpg,0,未知,0,False,True
911004002271_20240411_0.jpg,0,未知,0,False,True
911004002145_20240430_1.jpg,0,未知,"(3, 0)",False,False
911083002358_20240609_0.jpg,0,未知,0,False,True
Mist_340_0.jpg,0,未知,2,False,False
911079001111_20240705_2.jpg,0,未知,"(3, 0)",False,False
911046002141_20240703_2.jpg,0,未知,无法识别,False,False
Dark_273_1.jpg,0,未知,无法识别,False,False
911004001200_20240618_0.jpg,0,0.0,0,False,True
911004002152_20240522_1.jpg,0,未知,0,False,True
911004002271_20240703_4.jpg,0,未知,0,False,True
Dark_726_1.jpg,0,未知,0,False,True
911046002141_20240704_0.jpg,0,未知,0,False,True
Reflective_174_1.jpg,0,未知,0,False,True
911004001032_20240415_1.jpg,0,12.0,0,False,True
OverExposure_225_0.jpg,0,未知,0,False,True
911004001028_20240712_2.jpg,0,未知,6,False,False
Dark_496_0.jpg,0,未知,0,False,True
Dark_693_3.jpg,0,未知,8,False,False
911060001018_20240622_0.jpg,0,未知,0,False,True
911004002271_20240510_3.jpg,0,未知,0,False,True
Dark_604_4.jpg,0,未知,0,False,True
Dark_783_0.jpg,0,未知,6,False,False
911004001022_20240606_045218000_3.jpg,0,未知,0,False,True
Reflective_219_1.jpg,0,未知,6,False,False
911004002195_20240602_0.jpg,0,未知,0,False,True
OverExposure_37_0.jpg,0,未知,0,False,True
911072001057_20240704_5.jpg,0,未知,0,False,True
911004001022_20240606_1.jpg,0,未知,0,False,True
Mist_654_1.jpg,0,未知,无法识别,False,False
Dark_708_2.jpg,0,未知,0,False,True
911004001032_20240416_2.jpg,0,未知,0,False,True
Dark_712_1.jpg,0,未知,"(1, 0)",False,False
Dark_510_3.jpg,0,未知,0,False,True
911004002271_20240610_0.jpg,0,未知,0,False,True
Mist_479_1.jpg,0,未知,0,False,True
OverExposure_156_0.jpg,0,未知,0,False,True
911004002274_20240517_0.jpg,0,未知,0,False,True
OverExposure_304_3.jpg,0,未知,"(1, 0)",False,False
911004002152_20240630_2.jpg,0,未知,0,False,True
911060001018_20240405_0.jpg,0,未知,0,False,True
Mist_487_3.jpg,0,未知,0,False,True
Mist_466_0.jpg,0,未知,8,False,False
OverExposure_94_0.jpg,0,未知,0,False,True
OverExposure_118_0.jpg,0,未知,0,False,True
911012002454_20240619_4.jpg,0,未知,0,False,True
OverExposure_187_0.jpg,0,未知,0,False,True
911012002454_20240415_1.jpg,0,未知,0,False,True
911003001036_20240517_3.jpg,0,未知,0,False,True
911004002152_20240419_0.jpg,0,未知,0,False,True
911012002454_20240624_4.jpg,0,未知,0,False,True
911069001012_20240514_4.jpg,0,未知,0,False,True
Reflective_280_2.jpg,0,未知,0,False,True
Mist_446_4.jpg,0,6.0,"(8, 0)",False,False
911004001014_20240604_4.jpg,0,未知,0,False,True
911069001012_20240630_0.jpg,0,未知,0,False,True
911046002146_20240619_3.jpg,0,未知,0,False,True
Mist_74_2.jpg,0,未知,0,False,True
911004002274_20240723_2.jpg,0,未知,0,False,True
911004002148_20240413_2.jpg,0,未知,0,False,True
911004002381_20240614_2.jpg,0,未知,0,False,True
911004001190_20240512_2.jpg,0,未知,0,False,True
911004002152_20240627_1.jpg,0,未知,0,False,True
911004002274_20240505_2.jpg,0,未知,"(3, 0)",False,False
911004001022_20240611_2.jpg,0,未知,9,False,False
911004001200_20240418_2.jpg,0,未知,0,False,True
Dark_663_1.jpg,0,未知,0,False,True
Reflective_291_2.jpg,0,未知,无法识别,False,False
911003001036_20240504_4.jpg,0,未知,无法识别,False,False
Mist_67_1.jpg,0,未知,0,False,True
Mist_681_3.jpg,0,未知,"(1, 0)",False,False
911004002152_20240723_4.jpg,0,未知,0,False,True
Dark_582_3.jpg,0,未知,8,False,False
911083002358_20240523_1.jpg,0,未知,0,False,True
911003001026_20240607_0.jpg,0,未知,"(1, 0)",False,False
911004001011_20240610_4.jpg,0,未知,9,False,False
911060001018_20240627_0.jpg,0,未知,无法识别,False,False
911004002152_20240629_1.jpg,0,未知,0,False,True
911004001040_20240513_2.jpg,0,未知,0,False,True
Reflective_78_2.jpg,0,未知,0,False,True
Mist_518_0.jpg,0,未知,8,False,False
911004001032_20240405_2.jpg,0,未知,0,False,True
OverExposure_189_0.jpg,0,未知,0,False,True
911003001015_20240720_1.jpg,0,0.0,无法识别,False,False
911004002274_20240610_2.jpg,0,未知,0,False,True
911083002358_20240610_2.jpg,0,未知,0,False,True
911004002152_20240723_0.jpg,0,未知,0,False,True
911004001038_20240721_2.jpg,0,未知,0,False,True
911004002271_20240404_0.jpg,0,未知,0,False,True
911004001079_20240413_3.jpg,0,未知,0,False,True
Reflective_88_1.jpg,0,未知,0,False,True
911004002148_20240422_1.jpg,0,8.0,0,False,True
911004002152_20240701_0.jpg,0,未知,0,False,True
911004002152_20240506_3.jpg,0,未知,0,False,True
911004002311_20240517_2.jpg,0,未知,"(1, 0)",False,False
Dark_667_0.jpg,0,未知,0,False,True
Mist_8_0.jpg,0,未知,0,False,True
911004002152_20240425_4.jpg,0,未知,0,False,True
OverExposure_70_0.jpg,0,未知,0,False,True
911004002311_20240727_2.jpg,0,未知,6,False,False
Mist_139_2.jpg,0,未知,0,False,True
911004002145_20240614_1.jpg,0,未知,0,False,True
911004002195_20240615_0.jpg,0,未知,0,False,True
911004002148_20240525_1.jpg,0,未知,0,False,True
911004001030_20240421_5.jpg,0,未知,"(1, 0)",False,False
911003001026_20240406_0.jpg,0,未知,"(1, 0)",False,False
911004001022_20240410_045218000_5.jpg,0,未知,0,False,True
911060001018_20240403_0.jpg,0,未知,0,False,True
911003004001_20240720_5.jpg,0,未知,0,False,True
911004001006_20240616_1.jpg,0,未知,8,False,False
Dark_144_5.jpg,0,未知,1.5,False,False
911004001028_20240504_3.jpg,0,未知,"(1, 0)",False,False
Mist_681_2.jpg,0,未知,0,False,True
911004002274_20240619_3.jpg,0,未知,0,False,True
911004002372_20240625_2.jpg,0,未知,0,False,True
911046002146_20240525_3.jpg,0,未知,无法识别,False,False
911004001079_20240712_3.jpg,0,未知,"(1, 0)",False,False
Reflective_123_0.jpg,0,未知,6,False,False
911046002141_20240605_0.jpg,0,未知,0,False,True
911004002148_20240703_4.jpg,0,未知,0,False,True
911004001033_20240604_6.jpg,0,未知,无法识别,False,False
911004002268_20240702_4.jpg,0,未知,0,False,True
Dark_303_3.jpg,0,未知,无法识别,False,False
Mist_681_1.jpg,0,未知,0,False,True
911004001006_20240617_5.jpg,0,未知,0,False,True
911046002141_20240704_2.jpg,0,未知,无法识别,False,False
911004001040_20240705_3.jpg,0,未知,0,False,True
Mist_371_0.jpg,0,未知,1,False,False
911004001032_20240415_2.jpg,0,未知,0,False,True
OverExposure_147_0.jpg,0,未知,0,False,True
Dark_745_2.jpg,0,未知,无法识别,False,False
911004002268_20240522_4.jpg,0,未知,"(1, 0)",False,False
911003004001_20240706_5.jpg,0,未知,0,False,True
911004002271_20240628_1.jpg,0,未知,0,False,True
911012002454_20240416_0.jpg,0,未知,0,False,True
911079001111_20240430_2.jpg,0,未知,0,False,True
Mist_683_0.jpg,0,未知,0,False,True
911069001005_20240426_0.jpg,0,未知,0,False,True
911004001033_20240616_5.jpg,0,未知,"(3, 0)",False,False
Mist_695_0.jpg,0,未知,"(1, 0)",False,False
911069001005_20240727_0.jpg,0,未知,0,False,True
911069001012_20240618_4.jpg,0,未知,0,False,True
Mist_338_3.jpg,0,未知,0,False,True
911004001030_20240427_1.jpg,0,未知,"(1, 0)",False,False
Dark_714_0.jpg,0,未知,3,False,False
Dark_453_1.jpg,0,未知,6,False,False
Reflective_324_0.jpg,0,未知,6,False,False
911004001079_20240719_1.jpg,0,未知,0,False,True
911069001012_20240530_0.jpg,0,未知,0,False,True
911004002148_20240416_1.jpg,0,未知,0,False,True
911003004004_20240601_3.jpg,0,未知,0,False,True
911069001012_20240514_2.jpg,0,未知,0,False,True
Dark_148_0.jpg,0,未知,0,False,True
911004001011_20240512_4.jpg,0,未知,0,False,True
Reflective_190_0.jpg,0,未知,2,False,False
Dark_18_0.jpg,0,未知,0,False,True
911004002271_20240508_3.jpg,0,未知,0.5,False,False
911004001038_20240427_0.jpg,0,未知,"(3, 0)",False,False
911004002311_20240621_1.jpg,0,未知,0,False,True
911004002268_20240520_4.jpg,0,未知,0,False,True
Mist_227_2.jpg,0,未知,8,False,False
Dark_48_4.jpg,0,未知,0,False,True
911004001032_20240613_1.jpg,0,未知,0,False,True
911003004001_20240522_3.jpg,0,未知,"(1, 0)",False,False
Dark_637_0.jpg,0,未知,0,False,True
911004002268_20240517_4.jpg,0,未知,0,False,True
Mist_338_4.jpg,0,未知,0,False,True
Dark_501_4.jpg,0,未知,0,False,True
911046002141_20240711_0.jpg,0,未知,无法识别,False,False
911004001050_20240424_010213000_3.jpg,0,未知,9,False,False
911069001012_20240417_2.jpg,0,未知,0,False,True
Mist_338_2.jpg,0,未知,"(0, 0)",False,False
911012002454_20240711_4.jpg,0,未知,0,False,True
911004001030_20240715_3.jpg,0,未知,"(1, 0)",False,False
911012002454_20240618_4.jpg,0,未知,0,False,True
911004002145_20240701_0.jpg,0,未知,0,False,True
Mist_191_0.jpg,0,未知,8,False,False
911060001018_20240421_0.jpg,0,未知,0,False,True
OverExposure_234_0.jpg,0,未知,无法识别,False,False
Dark_156_5.jpg,0,未知,0,False,True
911004001011_20240728_5.jpg,0,未知,"(1, 0)",False,False
911004002145_20240617_0.jpg,0,未知,0,False,True
911003001036_20240517_2.jpg,0,未知,0,False,True
911004001033_20240731_6.jpg,0,未知,无法识别,False,False
OverExposure_316_1.jpg,0,未知,0,False,True
911083003236_20240709_1.jpg,0,未知,0,False,True
Dark_444_0.jpg,0,未知,0,False,True
911004002145_20240425_0.jpg,0,未知,0,False,True
911004002152_20240731_1.jpg,0,未知,0,False,True
911004001060_20240527_3.jpg,0,未知,201,False,False
Mist_443_4.jpg,0,未知,0,False,True
Dark_741_1.jpg,0,未知,0,False,True
911083003236_20240524_1.jpg,0,未知,0,False,True
911004002148_20240602_4.jpg,0,未知,0,False,True
Dark_714_1.jpg,0,未知,"(1, 0)",False,False
911004001038_20240613_0.jpg,0,未知,"(3, 0)",False,False
911004002152_20240726_0.jpg,0,未知,0,False,True
911069001005_20240513_3.jpg,0,未知,0,False,True
911004001032_20240528_0.jpg,0,未知,"(1, 0)",False,False
911004002152_20240531_0.jpg,0,未知,0,False,True
911004002271_20240617_0.jpg,0,未知,0,False,True
911003004003_20240421_0.jpg,0,未知,0,False,True
OverExposure_61_0.jpg,0,未知,0,False,True
911004001030_20240601_5.jpg,0,未知,"(1, 0)",False,False
911004001032_20240405_1.jpg,0,未知,0,False,True
911004001040_20240405_1.jpg,0,未知,0,False,True
911004001028_20240508_2.jpg,0,未知,6,False,False
911004002268_20240422_3.jpg,0,未知,0,False,True
OverExposure_205_0.jpg,0,未知,无法识别,False,False
Reflective_93_0.jpg,0,未知,无法识别,False,False
911004002148_20240718_1.jpg,0,未知,0,False,True
911046002141_20240615_4.jpg,0,未知,0,False,True
911069001005_20240513_1.jpg,0,未知,0,False,True
911004001200_20240714_3.jpg,0,未知,0,False,True
911004001040_20240606_0.jpg,0,未知,0,False,True
911004002274_20240617_3.jpg,0,未知,0,False,True
911046002141_20240616_0.jpg,0,未知,无法识别,False,False
911004002148_20240727_1.jpg,0,未知,"(3, 0)",False,False
911004002372_20240709_3.jpg,0,未知,0,False,True
911069001005_20240427_062800000_1.jpg,0,未知,0,False,True
911003004001_20240702_5.jpg,0,未知,0,False,True
911004002152_20240728_1.jpg,0,未知,0,False,True
911004001050_20240612_5.jpg,0,未知,9,False,False
OverExposure_294_0.jpg,0,未知,0,False,True
911003004004_20240422_2.jpg,0,未知,0,False,True
Dark_672_0.jpg,0,未知,2018,False,False
911004002195_20240429_1.jpg,0,未知,0,False,True
911069001005_20240626_0.jpg,0,未知,0,False,True
911004002145_20240422_0.jpg,0,未知,0,False,True
911083002358_20240729_4.jpg,0,未知,0,False,True
911003004004_20240607_2.jpg,0,未知,0,False,True
Dark_724_2.jpg,0,未知,无法识别,False,False
911003004004_20240508_3.jpg,0,未知,0,False,True
911003004003_20240721_4.jpg,0,2.0,0,False,True
911004001006_20240502_0.jpg,0,未知,0,False,True
OverExposure_19_2.jpg,0,未知,无法识别,False,False
Reflective_333_1.jpg,0,未知,0,False,True
911004001022_20240610_2.jpg,0,未知,0,False,True
911004001011_20240713_5.jpg,0,未知,"(1, 0)",False,False
911004001038_20240715_0.jpg,0,未知,"(3, 0)",False,False
911012002454_20240628_4.jpg,0,未知,0,False,True
911004001190_20240423_023812000_3.jpg,0,未知,0,False,True
911004001006_20240603_2.jpg,0,未知,0,False,True
911004001038_20240513_1.jpg,0,未知,0,False,True
911046002146_20240406_3.jpg,0,未知,无法识别,False,False
911004002145_20240528_0.jpg,0,未知,0,False,True
OverExposure_292_0.jpg,0,未知,0,False,True
911004002271_20240703_1.jpg,0,未知,0,False,True
Dark_526_0.jpg,0,未知,0,False,True
Mist_80_2.jpg,0,未知,0,False,True
911004001032_20240524_2.jpg,0,未知,0,False,True
911004001028_20240610_2.jpg,0,未知,6,False,False
911079001111_20240701_2.jpg,0,未知,0,False,True
911083002358_20240618_2.jpg,0,未知,0,False,True
911004002145_20240617_1.jpg,0,未知,0,False,True
OverExposure_69_4.jpg,0,未知,0,False,True
911004001079_20240704_1.jpg,0,未知,"(1, 0)",False,False
OverExposure_315_1.jpg,0,未知,0,False,True
911004002372_20240715_4.jpg,0,未知,9,False,False
911079001111_20240706_1.jpg,0,未知,"(3, 0)",False,False
911004002152_20240516_2.jpg,0,未知,0,False,True
911004002148_20240528_4.jpg,0,未知,0,False,True
911004001022_20240610_1.jpg,0,未知,8,False,False
Mist_139_3.jpg,0,未知,"(2, 0)",False,False
911004001032_20240731_1.jpg,0,未知,无法识别,False,False
Dark_295_1.jpg,0,未知,"(6, 0)",False,False
911004002152_20240627_3.jpg,0,未知,0,False,True
911004002152_20240719_0.jpg,0,未知,0,False,True
911004002152_20240419_2.jpg,0,未知,9.5,False,False
911004001040_20240716_4.jpg,0,未知,无法识别,False,False
Mist_683_1.jpg,0,未知,0,False,True
Mist_88_1.jpg,0,未知,0,False,True
911004002195_20240413_0.jpg,0,未知,0,False,True
Mist_506_0.jpg,0,未知,0,False,True
911004002145_20240503_2.jpg,0,未知,"(3, 0)",False,False
Dark_768_4.jpg,0,未知,0,False,True
911004002152_20240731_0.jpg,0,2.0,0,False,True
Mist_674_1.jpg,0,未知,0,False,True
911046002146_20240625_1.jpg,0,未知,0,False,True
911003004004_20240615_2.jpg,0,未知,0,False,True
911004001038_20240404_5.jpg,0,未知,"(9, 1)",False,False
911046002146_20240725_1.jpg,0,未知,"(7, 0)",False,False
911004002148_20240525_3.jpg,0,未知,0,False,True
911004001200_20240525_3.jpg,0,未知,0,False,True
Dark_238_5.jpg,0,未知,0,False,True
911004002152_20240412_1.jpg,0,未知,0,False,True
911012002454_20240503_4.jpg,0,未知,0,False,True
OverExposure_72_0.jpg,0,未知,0,False,True
911004001038_20240628_0.jpg,0,未知,"(3, 0)",False,False
Dark_154_5.jpg,0,未知,5,False,False
911004002268_20240702_0.jpg,0,未知,0,False,True
911004002148_20240608_1.jpg,0,未知,0,False,True
911004001055_20240512_3.jpg,0,未知,0,False,True
911083002358_20240625_1.jpg,0,未知,0,False,True
911003001026_20240419_0.jpg,0,未知,"(1, 0)",False,False
Dark_679_1.jpg,0,未知,0,False,True
911004001006_20240623_2.jpg,0,未知,0,False,True
911046002146_20240528_4.jpg,0,未知,0,False,True
Dark_724_1.jpg,0,未知,无法识别,False,False
911046002146_20240508_4.jpg,0,未知,1,False,False
911004002152_20240630_0.jpg,0,未知,0,False,True
Mist_47_4.jpg,0,未知,"(3, 0)",False,False
911004002152_20240419_3.jpg,0,未知,0,False,True
911004002311_20240426_3.jpg,0,未知,"(6, 0)",False,False
911004002268_20240622_1.jpg,0,未知,0,False,True
Dark_513_4.jpg,0,未知,0,False,True
911004001040_20240512_052132000_2.jpg,0,未知,无法识别,False,False
Dark_511_0.jpg,0,未知,0,False,True
911069001012_20240417_1.jpg,0,未知,0,False,True
911004001032_20240627_1.jpg,0,未知,无法识别,False,False
OverExposure_166_0.jpg,0,未知,0,False,True
911004002152_20240726_4.jpg,0,未知,0,False,True
911046002146_20240611_4.jpg,0,未知,"(7, 0)",False,False
Dark_388_3.jpg,0,未知,0,False,True
911004001011_20240628_5.jpg,0,未知,"(1, 0)",False,False
911004001038_20240611_0.jpg,0,未知,"(3, 0)",False,False
911004001028_20240622_041646000_1.jpg,0,未知,4,False,False
Reflective_81_1.jpg,0,未知,0,False,True
Dark_409_6.jpg,0,未知,0,False,True
Dark_6_0.jpg,0,未知,6,False,False
911004002268_20240701_2.jpg,0,未知,"(1, 0)",False,False
911004002268_20240519_2.jpg,0,未知,0,False,True
911083002358_20240429_2.jpg,0,未知,0,False,True
911004002271_20240423_2.jpg,0,未知,0,False,True
Dark_478_0.jpg,0,未知,0,False,True
911004002152_20240728_4.jpg,0,未知,0,False,True
911004002195_20240627_0.jpg,0,未知,0,False,True
911004001033_20240501_6.jpg,0,未知,0,False,True
911083002358_20240610_0.jpg,0,未知,0,False,True
911004002152_20240531_2.jpg,0,未知,0,False,True
911012002454_20240410_4.jpg,0,未知,0,False,True
911004001050_20240617_0.jpg,0,未知,0,False,True
911004001032_20240630_1.jpg,0,未知,0,False,True
911004001022_20240614_3.jpg,0,未知,0,False,True
Dark_726_0.jpg,0,未知,0,False,True
911004002195_20240629_2.jpg,0,未知,0,False,True
911083002358_20240428_0.jpg,0,未知,0,False,True
911004002148_20240426_1.jpg,0,未知,0,False,True
911004002152_20240522_2.jpg,0,未知,0,False,True
911004002268_20240415_2.jpg,0,未知,0,False,True
911004001006_20240414_2.jpg,0,未知,0,False,True
Mist_388_1.jpg,0,未知,0,False,True
911003004004_20240506_2.jpg,0,未知,0,False,True
911004002148_20240718_3.jpg,0,未知,0,False,True
911004001022_20240409_4.jpg,0,未知,无法识别,False,False
911004001050_20240402_5.jpg,0,未知,2,False,False
911004001038_20240407_1.jpg,0,未知,0,False,True
911012002454_20240711_1.jpg,0,未知,0,False,True
911004001006_20240501_1.jpg,0,未知,0,False,True
911004001028_20240404_0.jpg,0,未知,6,False,False
911004001032_20240519_1.jpg,0,未知,0,False,True
911004001190_20240421_023815000_4.jpg,0,未知,0,False,True
911004001022_20240606_025218000_3.jpg,0,未知,0,False,True
Dark_654_0.jpg,0,未知,8,False,False
911004001083_20240724_4.jpg,0,未知,0,False,True
911004001200_20240520_5.jpg,0,未知,0,False,True
911004001030_20240712_0.jpg,0,未知,"(1, 0)",False,False
911004002372_20240613_1.jpg,0,未知,0,False,True
911004001022_20240426_5.jpg,0,未知,0,False,True
911004002145_20240705_1.jpg,0,未知,0,False,True
911060001018_20240725_0.jpg,0,未知,无法识别,False,False
911004002274_20240617_0.jpg,0,未知,0,False,True
911004002311_20240525_2.jpg,0,未知,0,False,True
911004001028_20240520_3.jpg,0,未知,0,False,True
911003004003_20240504_0.jpg,0,未知,0,False,True
911004001038_20240519_0.jpg,0,未知,"(3, 0)",False,False
911004001190_20240521_0.jpg,0,未知,0,False,True
911004001018_20240628_011808000_5.jpg,0,未知,0,False,True
911004001022_20240603_5.jpg,0,未知,0,False,True
Dark_379_2.jpg,0,未知,6,False,False
911060001018_20240430_0.jpg,0,未知,0,False,True
911004002381_20240418_3.jpg,0,8.0,0,False,True
911079001111_20240406_3.jpg,0,未知,0,False,True
911069001005_20240402_0.jpg,0,未知,0,False,True
911004001006_20240616_2.jpg,0,未知,0,False,True
911004001079_20240526_3.jpg,0,未知,无法识别,False,False
911004002311_20240726_2.jpg,0,未知,0,False,True
911004001060_20240524_3.jpg,0,未知,0,False,True
911060001018_20240705_0.jpg,0,未知,0,False,True
Dark_693_0.jpg,0,未知,"(1, 0)",False,False
911069001005_20240607_1.jpg,0,未知,0,False,True
911004002274_20240423_3.jpg,0,0.0,0,False,True
911003001036_20240531_0.jpg,0,未知,0,False,True
911004002152_20240729_4.jpg,0,未知,0,False,True
OverExposure_156_1.jpg,0,未知,"(3, 0)",False,False
911004001038_20240429_0.jpg,0,未知,"(3, 0)",False,False
911004001032_20240420_1.jpg,0,未知,0,False,True
Mist_605_0.jpg,0,未知,0,False,True
911004001032_20240405_5.jpg,0,未知,6,False,False
Dark_748_5.jpg,0,未知,0,False,True
911004002274_20240626_1.jpg,0,未知,0,False,True
911004001006_20240417_3.jpg,0,未知,0,False,True
911004001032_20240619_1.jpg,0,未知,0,False,True
911003001026_20240513_0.jpg,0,未知,"(1, 0)",False,False
911004001040_20240420_052132000_0.jpg,0,未知,0,False,True
Dark_693_1.jpg,0,未知,"(1, 0)",False,False
911004001190_20240429_0.jpg,0,未知,6,False,False
911004002268_20240527_1.jpg,0,未知,0,False,True
911004002152_20240719_4.jpg,0,未知,0,False,True
911004001030_20240510_012545000_3.jpg,0,未知,"(1, 0)",False,False
911004001040_20240405_5.jpg,0,未知,0,False,True
911004001190_20240428_2.jpg,0,未知,0,False,True
911004002372_20240521_1.jpg,0,未知,0,False,True
911004002268_20240516_2.jpg,0,未知,0,False,True
911004001038_20240628_4.jpg,0,未知,0,False,True
911004001050_20240510_4.jpg,0,未知,1,False,False
911004002311_20240523_2.jpg,0,未知,0,False,True
Mist_316_3.jpg,0,未知,0,False,True
911004001200_20240423_0.jpg,0,未知,2018,False,False
911004001006_20240709_3.jpg,0,未知,0,False,True
911004001022_20240726_2.jpg,0,未知,0,False,True
Dark_673_0.jpg,0,未知,201,False,False
Dark_120_3.jpg,0,未知,8,False,False
Reflective_139_0.jpg,0,未知,1,False,False
911004001038_20240729_2.jpg,0,未知,0,False,True
911004001028_20240601_2.jpg,0,未知,8,False,False
911004002268_20240610_4.jpg,0,未知,0,False,True
911079001111_20240709_1.jpg,0,未知,"(3, 0)",False,False
911004001040_20240410_0.jpg,0,6.0,无法识别,False,False
911004001011_20240629_5.jpg,0,未知,"(1, 0)",False,False
Dark_472_0.jpg,0,未知,6,False,False
911060001018_20240404_0.jpg,0,未知,0,False,True
911046002141_20240506_0.jpg,0,未知,0,False,True
911003004001_20240615_1.jpg,0,未知,0,False,True
911079001111_20240430_0.jpg,0,未知,"(3, 0)",False,False
911046002141_20240725_0.jpg,0,未知,0,False,True
Reflective_246_5.jpg,0,未知,123,False,False
911069001012_20240602_4.jpg,0,未知,0,False,True
911004002152_20240730_4.jpg,0,未知,0,False,True
911003001015_20240512_5.jpg,0,未知,0,False,True
Dark_745_1.jpg,0,未知,无法识别,False,False
911004002152_20240712_0.jpg,0,未知,0,False,True
911003004003_20240501_0.jpg,0,未知,0,False,True
911046002146_20240610_3.jpg,0,未知,0,False,True
911069001012_20240405_2.jpg,0,未知,0,False,True
911004002268_20240629_4.jpg,0,未知,0,False,True
911004001032_20240513_2.jpg,0,未知,0,False,True
Dark_4_0.jpg,0,未知,"(1, 0)",False,False
911004002274_20240629_1.jpg,0,未知,0,False,True
911004001022_20240721_4.jpg,0,未知,0,False,True
Reflective_319_0.jpg,0,未知,6,False,False
911004002268_20240524_2.jpg,0,未知,0,False,True
911003004001_20240618_1.jpg,0,未知,0,False,True
911012002454_20240425_2.jpg,0,未知,0,False,True
911004002268_20240408_3.jpg,0,未知,0,False,True
911003004004_20240710_4.jpg,0,未知,0,False,True
911003004004_20240513_4.jpg,0,未知,0,False,True
Dark_31_0.jpg,0,未知,6,False,False
911079001111_20240425_5.jpg,0,未知,0,False,True
Dark_691_0.jpg,0,未知,0,False,True
911083002358_20240613_2.jpg,0,未知,0,False,True
911003004004_20240701_2.jpg,0,未知,0,False,True
911004001040_20240410_1.jpg,0,未知,0,False,True
911046002141_20240630_0.jpg,0,未知,0,False,True
911003004003_20240514_0.jpg,0,未知,0,False,True
Dark_708_0.jpg,0,未知,"(1, 0)",False,False
OverExposure_205_1.jpg,0,未知,无法识别,False,False
911004001032_20240523_2.jpg,0,未知,0,False,True
Mist_605_3.jpg,0,未知,0,False,True
Dark_172_5.jpg,0,未知,0,False,True
911004002268_20240517_1.jpg,0,未知,0,False,True
911069001005_20240708_3.jpg,0,未知,0,False,True
911069001005_20240624_0.jpg,0,未知,0,False,True
Mist_605_1.jpg,0,未知,0,False,True
911083002358_20240516_1.jpg,0,未知,0,False,True
911004001055_20240617_2.jpg,0,未知,0,False,True
911004001022_20240523_5.jpg,0,未知,0,False,True
Reflective_154_0.jpg,0,未知,6,False,False
Reflective_124_0.jpg,0,未知,0,False,True
911004001032_20240414_2.jpg,0,未知,无法识别,False,False
Mist_76_1.jpg,0,未知,0,False,True
Mist_112_1.jpg,0,未知,0,False,True
Reflective_301_2.jpg,0,未知,"(1, 0)",False,False
911004001022_20240426_4.jpg,0,未知,0,False,True
911004002271_20240601_2.jpg,0,未知,0,False,True
911004001200_20240621_5.jpg,0,未知,0,False,True
911004001079_20240712_2.jpg,0,未知,无法识别,False,False
Reflective_232_0.jpg,0,未知,2,False,False
911079001111_20240425_0.jpg,0,未知,"(3, 0)",False,False
911004001079_20240723_2.jpg,0,未知,0,False,True
Dark_586_0.jpg,0,未知,0,False,True
Reflective_333_2.jpg,0,未知,0,False,True
911004001190_20240512_0.jpg,0,未知,0,False,True
911069001012_20240521_4.jpg,0,未知,0,False,True
911003004004_20240421_3.jpg,0,未知,0,False,True
911004001200_20240512_3.jpg,0,未知,0,False,True
911004002152_20240613_1.jpg,0,未知,0,False,True
911004002274_20240628_4.jpg,0,未知,300,False,False
Reflective_345_0.jpg,0,未知,8,False,False
911004001022_20240531_045218000_3.jpg,0,未知,0,False,True
911004001018_20240527_1.jpg,0,未知,0,False,True
911069001005_20240714_0.jpg,0,未知,0,False,True
911004002268_20240628_4.jpg,0,未知,"(1, 0)",False,False
911003001026_20240724_1.jpg,0,未知,"(1, 0)",False,False
911004001011_20240413_5.jpg,0,未知,0,False,True
911060001018_20240421_4.jpg,0,10.0,8,False,False
